Timestamps,TANK_LEVEL,J421_LEVEL,J332_LEVEL,J156_LEVEL,J39_LEVEL,J269_LEVEL,J273_LEVEL,J280_LEVEL,J285_LEVEL,PUMP1_FLOW,PUMP1_STATUS,PUMP2_FLOW,PUMP2_STATUS,Attack#01,Attack#02
2025-07-18 13:01:42.145706,5.608567812931881,44.74456029780906,34.79480558969417,39.902065207577465,32.983136997174164,40.07261498213809,40.077365293783075,2.97975292102052,2.976184892393185,0.08658578528224134,1,0.08660191904749627,1,0,0
2025-07-18 13:01:44.410842,5.756317554564163,44.873577988290805,34.933964571444584,39.98158922442674,33.12296843518025,40.15210426480698,40.156838937454836,2.979819583429098,2.976263301380932,0.0864317408869884,1,0.08644783176060084,1,0,0
2025-07-18 13:01:47.616497,5.9037068833122675,45.002294680919704,35.072792847482965,40.06095713547323,33.26246641529601,40.231437540365675,40.2361566184491,2.9798860564239433,2.976341487581365,0.0862779008973666,1,0.08629394897399964,1,0,0
2025-07-18 13:01:50.673569,6.050736277461866,45.13071073834422,35.21129083497396,40.14016903844147,33.4016313607946,40.31061490636307,40.31531843423568,2.979952340342116,2.9764194513909388,0.08612426540283952,1,0.08614027077706463,1,0,0
2025-07-18 13:01:55.138405,6.197406215507783,44.9496415059002,35.08476740854699,39.81564557843127,33.30972881570863,39.98623313364807,39.991000455956055,2.979680411764214,2.9760996062884217,0.08675307596097648,1,0.0867692563489355,1,0,0
2025-07-18 13:01:58.016893,6.332789001948271,45.06843663318567,35.21284307350768,39.88915545749532,33.43832236961752,40.05971087360686,40.06446372534883,2.97974209366339,2.976172157148355,0.08661078325672224,1,0.08662692398590424,1,0,0
2025-07-18 13:02:06.384888,6.467838870524886,45.18695213503575,35.3406120610372,39.96251776607234,33.56660686953199,40.13304113361848,40.137779555556904,2.979803601795851,2.9762445036247343,0.08646869278214456,1,0.08648479394108452,1,0,0
2025-07-18 13:02:11.203378,6.500021366234549,83.11520366566705,75.79300854333124,65.41685161608203,74.11531982629018,65.57823311999701,65.57885525743785,2.9973487216232115,2.996881411615121,0.02888746851100527,1,0.028890595067179767,1,0,0
2025-07-18 13:02:13.721547,6.500021366234549,83.11520366566704,75.79300854333124,65.41685161608203,74.11531982629018,65.57823311999701,65.57885525743785,2.9973487216232115,2.996881411615121,0.02888746851100528,1,0.028890595067179767,1,0,0
2025-07-18 13:02:15.754120,6.500021366234549,78.74507597446234,71.26600075408726,61.97940174235757,69.60236857644409,62.14172363465789,62.142769224747624,2.995543941612567,2.9947585688689884,0.03823593162900494,1,0.03824068585062839,1,0,0
