Timestamps,TANK_LEVEL,J421_LEVEL,J332_LEVEL,J156_LEVEL,J39_LEVEL,J269_LEVEL,J273_LEVEL,J280_LEVEL,J285_LEVEL,PUMP1_FLOW,PUMP1_STATUS,PUMP2_FLOW,PUMP2_STATUS,Attack#01,Attack#02
2025-07-19 11:57:47.184304,5.459332127892765,44.614258988643144,34.65425594818651,39.8217798797623,32.8419070079107,39.992364752018005,39.99713086632839,2.9796855609472885,2.9761056628083864,0.08674120501377898,1,0.08675738209191862,1,0,0
2025-07-19 11:57:49.214682,5.6074455002855785,44.74358032711886,34.793748566320026,39.901461285321034,32.982074861537164,40.072011323777346,40.07676175424085,2.9797524145475833,2.9761842966746883,0.0865869547528426,1,0.08660308884386589,1,0,0
2025-07-19 11:57:51.466331,5.755197978092056,44.8726003025684,34.93291005863143,39.98098648687203,33.121908831007566,40.15150179039854,40.15623658152751,2.9798190783944776,2.9762627073541807,0.08643290880716673,1,0.08644900000582897,1,0,0
2025-07-19 11:57:54.018536,5.9025900393865385,45.00131927741462,35.071740842066696,40.06035558187983,33.26140933937719,40.23083624917044,40.23555544539815,2.979885552825081,2.9763408952433394,0.0862790672664424,1,0.0862951156674074,1,0,0
2025-07-19 11:57:55.071140,6.049622162453105,41.80824383478233,33.695558255728464,28.1309759563014,31.993454896730263,28.295413669463258,28.302627953946953,2.991483260381983,2.9860645233282668,0.10850210199881172,1,0.0,0,0,0
2025-07-19 11:57:55.894328,6.108952630717965,41.86473125939999,33.75385038535578,28.17868997767151,32.0517771798612,28.343121229864337,28.350325010771982,2.9914956603018155,2.986084812556392,0.10841677105138009,1,0.0,0,0,0
2025-07-19 11:57:56.804054,6.168183289795195,41.921125515858634,33.81204569447967,28.22632876746046,32.11000240408895,28.3907535713806,28.397946869352822,2.9915080358545367,2.9861050619141665,0.10833155070011184,1,0.0,0,0,0
2025-07-19 11:57:58.523167,6.227314269045991,41.977426720335174,33.87014430584707,28.273892410005004,32.168130692695634,28.438310778327292,28.445493613969546,2.9915203870815716,2.9861252714693833,0.10824644087523874,1,0.0,0,0,0
2025-07-19 11:58:02.116902,6.286345697749937,41.741495722175515,33.74409201017338,27.75613522429518,32.04992348815542,27.920623782045922,27.927920724413354,2.9913856792207625,2.9859048572628097,0.10917162950366639,1,0.0,0,0,0
2025-07-19 11:58:03.187688,6.324588125491758,41.778161235286134,33.78185195547105,27.7872442828118,32.087714788026,27.95172861494808,27.959018687747488,2.991393789039236,2.9859181268609163,0.10911611950019907,1,0.0,0,0,0
2025-07-19 11:58:04.509572,6.362765624757813,41.814765391772454,33.81954824437218,27.818302789995244,32.12544246246318,27.982782904444235,27.99006612056283,2.9914018836437606,2.9859313715653926,0.10906068963167742,1,0.0,0,0,0
2025-07-19 11:58:05.644755,6.400878289279689,41.851308277760694,33.857180967639756,27.849310812322514,32.16310660190312,28.013786716997657,28.021063089300384,2.9914099630606756,2.9859445914193614,0.10900533981980152,1,0.0,0,0,0
2025-07-19 11:58:06.498173,6.438926212697353,41.86613857050749,33.88148128264741,27.838555442222685,32.18923603968532,28.00303280697041,28.010311552908433,2.9914071608828365,2.9859400063877573,0.1090245394633507,1,0.0,0,0,0
2025-07-19 11:58:08.158737,6.4752179369212115,41.900957957107224,33.917328960550385,27.868112910975412,32.22511764066295,28.032586263516905,28.03985848682416,2.9914148611270335,2.985952605824693,0.10897177288438088,1,0.0,0,0,0
2025-07-19 11:58:09.671570,6.500015362328753,40.068147387749605,32.92516567058552,20.814082701973746,31.401569822121665,20.974082701973742,20.974082701973742,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:12.056051,6.47122685488408,40.03935888389891,32.89637714636414,20.78529420869087,31.37278131467736,20.945294208690868,20.945294208690868,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:13.014570,6.379995669319982,39.94812769833625,32.80514596080156,20.69406302312852,31.281550129114486,20.854063023128518,20.854063023128518,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:14.434808,6.288764483755969,39.77945508163802,32.632814512609535,20.507821980176118,31.123896648206163,20.667821980176114,20.667821980176114,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:15.321977,6.193071698049522,39.68376229593321,32.53712172690482,20.41212919447166,31.02820386250111,20.572129194471657,20.572129194471657,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:16.327558,6.097378912343174,39.58806951022848,32.44142894120019,20.316436408767288,30.932511076796153,20.476436408767285,20.476436408767285,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:18.027808,6.001686126636912,39.49237672452385,32.345736155495665,20.220743623063015,30.836818291091284,20.38074362306301,20.38074362306301,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:27.355534,5.905993340930749,39.3970674401058,32.24997953149413,20.12551680955191,30.741415520261164,20.285516809551908,20.285516809551908,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:30.751042,5.810319649393065,39.30139374856974,32.15430583995818,20.029843118016203,30.645741828724873,20.1898431180162,20.1898431180162,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:32.235532,5.714645957855467,39.20572005703377,32.05863214842231,19.934169426480608,30.550068137188667,20.094169426480605,20.094169426480605,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:34.165061,5.618972266317968,39.11004636549791,31.962958456886547,19.8384957349451,30.45439444565256,19.998495734945095,19.998495734945095,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:36.228330,5.523298574780554,39.203882954777654,32.06644239624341,19.97402158311671,30.520444739825372,20.134021583116706,20.134021583116706,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:39.257668,5.438836513129573,39.119420893127796,31.981980334593636,19.889559521467092,30.435982678175357,20.04955952146709,20.04955952146709,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:41.363472,5.354374451478662,39.034958831478036,31.897518272943948,19.80509745981759,30.351520616525427,19.965097459817585,19.965097459817585,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:42.225608,5.269912389827823,38.950496769828334,31.813056211294317,19.72063539816814,30.267058554875554,19.88063539816814,19.88063539816814,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:48.903266,5.185450328177055,39.08218298383461,31.95838556591888,19.899984227753976,30.367331467840835,20.059984227753972,20.059984227753972,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:51.385368,5.115601522615165,39.01233417827338,31.888536760357702,19.830135422192896,30.297482662279513,19.990135422192893,19.990135422192893,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:54.273515,5.045752717053318,38.9424853727122,31.818687954796566,19.76028661663186,30.227633856718235,19.920286616631856,19.920286616631856,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:57.232812,4.975903911491514,38.87263656715105,31.748839149235458,19.69043781107085,30.157785051156985,19.850437811070847,19.850437811070847,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:58:59.301523,4.906055105929767,38.693323899337386,31.564308842098704,19.48695971497061,29.994491444767952,19.646959714970606,19.646959714970606,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:01.200257,4.828520460980272,38.61578925438879,31.48677419715016,19.40942507002221,29.916956799819225,19.569425070022206,19.569425070022206,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:04.270166,4.750985816030834,38.53825460944026,31.409239552201676,19.33189042507388,29.839422154870554,19.491890425073876,19.491890425073876,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:06.175520,4.673451171081467,38.46071996449177,31.331704907253247,19.25435578012558,29.76188750992194,19.414355780125575,19.414355780125575,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:07.181873,4.595916526132157,38.49525922126932,31.373038529108435,19.31363850219232,29.780137512076998,19.473638502192316,19.473638502192316,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:08.304381,4.526269394800565,38.42561208993838,31.303391397777553,19.243991370861522,29.710490380745973,19.40399137086152,19.40399137086152,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:09.183799,4.456622263469029,38.3559649586075,31.233744266446713,19.174344239530797,29.640843249414992,19.334344239530793,19.334344239530793,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:14.231846,4.386975132137536,38.286317827276676,31.164097135115917,19.104697108200114,29.571196118084067,19.26469710820011,19.26469710820011,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:15.126402,4.317328000806086,38.33971893471296,31.224559919253174,19.185547474628592,29.606874141785347,19.34554747462859,19.34554747462859,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:16.207831,4.257345568752356,38.27973650265966,31.1645774871999,19.12556504257539,29.546891709731987,19.285565042575385,19.285565042575385,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:18.689483,4.197363136698655,38.219754070606385,31.10459505514664,19.065582610522213,29.48690927767864,19.22558261052221,19.22558261052221,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:19.471689,4.137380704644997,38.15977163855315,31.04461262309345,19.005600178469066,29.426926845625353,19.165600178469063,19.165600178469063,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:21.231124,4.077398272591367,37.91248854957364,30.78628979969705,18.71670209114913,29.206712452419374,18.876702091149127,18.876702091149127,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:21.946215,4.003142324768504,37.83823260175157,30.71203385187504,18.642446143327234,29.132456504597194,18.80244614332723,18.80244614332723,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:23.321183,3.928886376945684,37.76397665392953,30.637777904053046,18.56819019550538,29.05820055677504,18.728190195505377,18.728190195505377,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:27.805296,3.8546304291229205,37.689720706107565,30.563521956231135,18.493934247683583,28.98394460895296,18.65393424768358,18.65393424768358,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:28.490682,3.780374481300214,37.59587936461601,30.467533140835748,18.3959169462711,28.892976091205362,18.555916946271097,18.555916946271097,3.0,3.0,0.0,0,0.0,0,0,0
2025-07-19 11:59:35.914731,3.7047634309830215,39.455606801211815,31.312799976559738,26.027353743195818,29.612607040575902,26.19207878277122,26.199760172958065,2.9909318221261714,2.98516223880479,0.11224080811113944,1,0.0,0,0,0
2025-07-19 11:59:38.693834,3.760437268616556,39.50867362715799,31.367579367111553,26.072118395828113,29.667395696652328,26.236837271255496,26.24450864040307,2.9909436523922324,2.985181595940702,0.11216171611855891,1,0.0,0,0,0
